2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,42,43,43,43,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2,2,2,25,25,25,25,25,25,42,43,43,43,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2,2,2,25,25,25,25,25,25,2,2,2,2,2,2,2,2,2,42,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,61,61,61,61,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2,2,2,25,25,25,25,25,25,61,61,61,61,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2,2,2,25,25,25,25,25,25,2,2,2,2,2,2,2,2,2,61,61,62,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,60,61,61
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,2,2,2,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,2,2,2,61,61,61,61,61,61,2,2,2,2,2,2,2,2,2,61,61,2,26,2,2,26,2,2,2,2,2,2,2,2,2,2,26,2,2,26,2,61,61
2,2,2,2,2,1,2,2,78,79,79,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,79,79,79,80,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,62,2,2,2,61,61,61,61,61,61,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,62,2,2,2,61,61,61,61,61,61,2,2,2,2,2,2,2,2,2,61,61,2,2,20,20,2,2,2,45,28,28,28,28,47,2,2,2,20,20,2,2,61,61
2,2,2,2,2,2,2,2,96,97,97,91,91,55,55,55,55,55,55,55,55,55,55,55,55,55,91,91,97,97,98,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,61,61,61,61,61,61,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,61,61,61,61,61,61,2,2,2,2,2,2,2,2,2,61,61,2,2,20,20,2,2,2,63,34,34,34,34,65,2,2,2,20,20,2,2,61,61
2,2,2,2,2,2,2,2,96,97,97,91,91,55,55,55,55,55,55,55,55,55,55,55,55,55,91,91,97,97,98,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,61,61,61,61,61,62,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,61,61,61,61,61,62,2,2,2,2,2,2,2,2,2,61,61,2,26,2,2,26,2,2,2,2,2,2,2,2,2,2,26,2,2,26,2,61,61
2,2,1,2,2,2,2,2,96,97,97,91,91,55,2,2,2,2,2,2,2,2,2,2,2,55,97,91,97,97,98,2,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,60,61,61,61,62,2,2,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,60,61,61,61,62,2,2,2,2,2,2,2,2,2,2,61,61,2,2,2,2,2,2,3,5,2,2,2,2,3,5,2,2,2,2,2,2,61,61
2,2,2,2,2,2,2,2,96,91,97,91,91,55,2,2,2,2,2,2,2,2,2,2,2,55,97,91,97,97,98,2,2,2,2,2,2,2,2,7,2,2,2,2,2,7,2,2,2,2,2,2,2,2,60,61,62,2,2,2,2,2,2,2,2,2,2,7,2,2,2,2,2,7,2,2,2,2,2,2,2,2,60,61,62,2,2,2,2,2,2,2,2,2,2,2,61,61,44,2,9,11,2,2,21,23,2,2,2,2,21,23,2,2,9,11,2,42,61,61
2,2,2,2,2,2,2,2,96,97,97,91,91,55,2,2,2,2,45,46,47,2,2,2,2,55,97,91,97,91,98,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,61,61,61,44,27,29,2,2,2,2,2,2,2,2,2,2,2,2,27,29,42,61,61,61
2,2,2,2,2,1,2,2,96,97,97,91,91,55,2,2,2,2,63,22,65,2,2,2,2,55,91,91,97,97,98,2,2,2,2,2,7,2,2,2,2,2,2,2,2,2,2,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,2,2,2,2,2,2,2,2,2,2,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,61,61,61,61,44,2,2,2,2,2,2,2,2,2,2,2,2,2,2,42,61,61,61,61
