36,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,38
55,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,55,55,58,20,20,58,58,58,58,58,58,58,20,20,58,55
55,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,55,55,58,20,20,58,58,58,58,58,58,58,20,20,58,55
55,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,55,55,58,58,58,58,58,20,58,20,58,58,58,58,58,55
55,58,58,58,58,58,58,58,58,58,58,58,58,58,58,94,58,58,58,58,58,58,58,58,58,58,58,58,58,58,94,58,58,58,58,58,58,58,58,58,58,58,58,58,55
55,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,55,55,58,58,58,58,58,20,58,20,58,58,58,58,58,55
55,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,55,55,58,20,20,58,58,58,58,58,58,58,20,20,58,55
55,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,55,55,58,20,20,58,58,58,58,58,58,58,20,20,58,55
55,55,55,55,55,55,55,94,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,94,55,55,55,55,55,55,55
55,55,55,55,55,55,55,94,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,58,55,55,55,55,55,55,55
55,2,2,2,2,2,2,2,2,2,2,2,2,2,55,55,58,58,58,58,58,58,58,58,58,58,58,58,58,55,55,58,58,58,58,58,58,58,58,58,58,58,58,58,55
55,2,2,2,2,2,2,2,2,2,2,2,2,2,55,55,58,3,5,58,58,58,58,58,58,58,3,5,58,55,55,58,1,58,58,1,58,58,58,1,58,58,1,58,55
55,2,2,2,2,2,2,2,2,2,2,2,2,2,55,55,58,21,23,58,58,58,58,58,58,58,21,23,58,55,55,58,58,58,58,58,58,58,58,58,58,58,58,58,55
55,2,2,2,2,2,2,2,2,2,2,2,2,2,55,55,58,58,58,58,3,5,58,3,5,58,58,58,58,58,94,58,1,58,58,1,58,58,58,1,58,58,1,58,55
55,2,2,2,2,2,2,2,2,2,2,2,2,2,55,55,58,58,58,58,21,23,58,21,23,58,58,58,58,55,55,58,58,58,58,58,58,58,58,58,58,58,58,58,55
55,2,2,2,2,2,2,2,2,2,2,2,2,2,55,55,58,3,5,58,58,58,58,58,58,58,3,5,58,55,55,58,1,58,58,1,58,58,58,1,58,58,1,58,55
55,0,2,2,2,2,2,2,2,2,2,2,2,2,55,55,58,21,23,58,58,58,58,58,58,58,21,23,58,55,55,58,58,58,58,58,58,58,58,58,58,58,58,58,55
54,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,94,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,55,55,55,55,55,55,55,94,55,55,55,55,55,55,55,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58
58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,55,58,58,19,58,58,58,58,58,58,58,58,19,58,55,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58
58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,55,58,19,58,58,58,19,58,58,58,58,19,58,58,55,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58
58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,55,58,58,58,58,19,58,58,58,58,19,58,58,58,55,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58
58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,55,58,58,58,19,58,58,58,58,19,58,58,58,58,55,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58
58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,55,58,58,19,58,58,58,58,19,58,58,58,19,58,55,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58
58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,55,58,19,58,58,58,58,19,58,58,58,19,58,58,55,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58
58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,55,19,58,58,58,58,58,58,58,58,19,58,58,58,55,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58
58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,55,55,55,55,55,55,55,94,55,55,55,55,55,55,55,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58
